Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Angola,AGO,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43150,43580.00183,44290.00092,47270.00046,50159.99985,53319.99969,54669.99817,55459.99908,59689.99863,58639.99939,57639.99939,57750,60209.99908,65720.00122,67430.00031,66959.99908,65860.00061,70199.99695,72680.00031,73800.00305,77730.00336,79150.00153,77400.00153,81089.99634,82389.99939,87360.00061,85910.00366,81010.00214,75239.99786,79680.00031,,
Angola,AGO,Other greenhouse gas emissions (% change from 1990),EN.ATM.GHGO.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.158822778,-2.71956388,-5.166111613,-9.050376838,-10.10270246,-10.6152899,-5.880698007,7285.806264,7101.79045,6691.130094,6364.72512,6689.301988,7391.917672,7461.223208,7529.932918,6966.172054,6847.047239,6858.963783,7110.822649,7308.312282,7308.312282,7308.312282,,,,,,,,,
Angola,AGO,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,,,,,,,,,,,800.6982621,1098.795636,410.6709098,-331.5519336,-536.0659441,-159.851059,1990.557829,-1459.180233,-2181.470608,-2191.464963,-2269.064511,-1652.951637,-1604.037876,-1832.51067,-1991.25859,-2078.534272,-2161.559957,-2394.978779,-2326.835323,-2380.311671,-4072.42688,-4359.62323,-4811.072235,-4329.139725,-3969.140976,-1139.913162,-2924.409073,-3252.352112,-4091.841705,-3809.492004,-2730.183899,-1945.818909,-1079.994446,1883.654175,3070.825684,3464.719421,4681.312012,7244.090698,6583.134155,6826.585938,5488.927002,6458.200439,7743.197998,8441.258057,8094.435791,5850.063721,5203.067139,,,,,
Angola,AGO,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,22.66666667,13.70967742,7.763975155,1.910828025,6.28742515,4.62962963,5.660377358,5.535055351,6.140350877,3.289473684,1.330603889,0.860215054,0.16273393,0.450788881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Angola,AGO,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,124.678,62.339,91.675,22.002,77.007,55.005,88.008,55.005,102.676,91.675,47.671,29.336,7.334,22.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Angola,AGO,CO2 emissions (kg per 2017 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.096139384,0.096791922,0.106029653,0.187936136,0.2260637,0.221279743,0.236557237,0.230799414,0.228779155,0.235109683,0.209874024,0.198419268,0.171610754,0.177992019,0.167030066,0.131558819,0.123531816,0.111034358,0.113473644,0.123418242,0.126880234,0.128379927,0.118278908,0.127289419,0.133462702,0.141233813,0.136316925,0.111245006,0.111380768,0.118017658,,
Angola,AGO,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.169661425,0.165225456,0.176961622,0.306399393,0.360854432,0.345963524,0.363199315,0.348351924,0.341459453,0.346031556,0.302047004,0.279269707,0.237830787,0.241900271,0.221068047,0.168826938,0.153780998,0.134586069,0.134954421,0.145846739,0.148157328,0.146857237,0.128247686,0.134890613,0.134458866,0.154689368,0.145259536,0.111245006,0.108781955,0.113238474,,
Angola,AGO,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.554586251,0.545438592,0.544626652,0.710983896,0.839397859,0.914301947,1.073463414,1.086668102,1.091309196,1.109588184,0.988162665,0.942060505,0.895745323,0.924723238,0.929619336,0.812813416,0.821333212,0.811585642,0.888826551,0.93967949,0.975852538,0.983960246,0.947662543,1.031093319,1.092215832,1.125224458,1.020760058,0.80275079,0.766143022,0.779202575,,
Angola,AGO,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,63.33333333,68.5483871,85.40372671,89.8089172,85.02994012,85.18518519,85.8490566,80.44280443,84.86842105,89.73684211,48.72057318,48.27956989,55.00406835,51.46506386,50.33860045,49.41860465,58.92857143,30.39419087,49.52574526,50.36642239,49.72565158,52.36111111,46.4511041,49.60573477,45.75402635,41.73166927,40.12588513,50.31525851,37.16940672,34.84626647,39.16101106,34.98531394,35.97919937,43.0473913,19.4038565,78.13635436,61.73801052,28.41690537,24.31766051,29.336,29.67394503,33.34669249,36.88538913,37.99345919,26.11953344,26.01737507,38.16636676,37.49737761,40.77856061,45.32763168,46.90109709,48.73151731,57.13246612,53.18379037,81.62066416,48.58044937,50.64001694,,,,,
Angola,AGO,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,348.365,311.695,1008.425,1034.094,1041.428,1012.092,1334.788,799.406,1419.129,2500.894,1745.492,1646.483,2478.892,2511.895,2453.223,2181.865,1936.176,1074.431,2680.577,2772.252,2658.575,2764.918,2159.863,2537.564,2291.875,1961.845,1870.17,2926.266,1906.84,1745.492,2478.892,2284.541,2291.875,2970.27,1298.118,8423.099,7044.307,3333.303,2764.918,3711.004,3670.667,4305.058,5023.79,6842.622,5038.458,4737.764,7763.039,8808.134,10227.263,12306.452,13380.883,14356.305,17282.571,17454.92,28265.236,17080.886,17931.63,,,,,
Angola,AGO,CO2 emissions (kt),EN.ATM.CO2E.KT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6560,6670,6880,9270,11300,12720,15440,16160,16770,17610,16200,15960,15689.99958,16760.00023,17450.00076,15810.00042,16559.99947,16969.99931,19280.00069,21149.99962,22799.99924,23870.00084,23870.00084,26959.99908,29629.99916,31649.99962,29760.00023,24250,23959.99908,25209.99908,,
Angola,AGO,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.247015248,0.248691843,0.27242676,0.482872774,0.58083564,0.568544005,0.607797158,0.593003324,0.587812582,0.604077892,0.539238778,0.509807557,0.440927236,0.457322908,0.429157868,0.338019995,0.317395857,0.285285576,0.291552942,0.317104046,0.325999098,0.329852326,0.303899324,0.327050434,0.34291173,0.362878394,0.350245211,0.285826802,0.28617562,0.303228081,,
Angola,AGO,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,0,0,0,0,0,0,0,0,0,0,2.354145343,2.47311828,2.44100895,2.554470323,2.708803612,2.823920266,3.348214286,3.838174274,2.506775068,2.465023318,2.743484225,3.263888889,3.706624606,3.870967742,4.39238653,4.680187207,5.271439811,5.107187894,5.861329521,6.368960469,15.98881517,16.62223583,16.75191523,15.19944928,14.5254858,9.72877551,9.191603856,9.097161125,9.546455585,8.290608696,8.774713015,7.669171185,8.507870778,6.759822321,7.470870918,6.866814937,6.418151426,6.790740741,5.073560606,4.754268877,4.807073256,4.767348948,4.703457851,2.335170628,1.673075368,4.098779863,4.225179328,,,,,
Angola,AGO,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,0,0,0,0,0,0,0,0,0,0,84.341,84.341,110.01,124.678,132.012,124.678,110.01,135.679,135.679,135.679,146.68,172.349,172.349,198.018,220.02,220.02,245.689,297.027,300.694,319.029,1012.092,1085.432,1067.097,1048.762,971.755,1048.762,1048.762,1067.097,1085.432,1048.762,1085.432,990.09,1158.772,1217.444,1441.131,1250.447,1305.452,1595.145,1272.449,1290.784,1371.458,1404.461,1422.796,766.403,579.386,1441.131,1496.136,,,,,
Angola,AGO,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,,,,,,,,,,,,0.885622741,1.08710979,1.181589362,1.154885637,1.071380766,0.806774324,0.880423402,1.225389057,1.22909321,1.171689506,1.149638147,1.026272181,1.098512001,1.064692354,0.942062982,0.923345089,1.125015693,0.953646898,0.910853457,1.075953111,1.083989966,1.051565851,1.099835057,1.051980081,1.696473774,1.744989578,1.755693919,1.706115396,1.807174095,1.720388833,1.719817601,1.734306311,2.125223703,2.212426681,2.161199619,2.200189796,2.382126325,2.349681294,2.340569097,2.344727548,2.331088467,2.181169291,2.363496041,2.3601584,,,,,,,
Angola,AGO,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,623.3960585,651.3423741,627.9330458,620.3385111,585.9636246,560.4344703,534.4989513,568.3467604,556.7714315,547.7828637,532.1427194,506.3872839,501.9800668,489.1771444,500.4915943,488.5217372,483.4070924,486.3799326,480.7354309,497.3654617,492.6153584,479.5273812,481.1733459,472.3979613,456.7453596,454.6034825,449.2672589,433.6774244,441.0552543,438.5877643,443.0877698,448.3456086,467.5701882,464.4864386,433.1856337,458.5111153,471.5967013,492.0718795,515.3683584,520.7853388,520.9536739,550.6013667,531.0822633,540.8641156,,,,,,,
Angola,AGO,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,,,,,,,,,,,,90.01061834,98.66874185,112.188233,135.5385245,139.2065907,60.41190183,58.44064647,56.48779722,58.68297987,60.74395499,58.62277944,60.35440104,63.27676405,52.19542049,60.57797202,58.45590847,56.76049791,55.24281932,53.67368393,53.26056981,54.54385919,53.59189589,52.15415849,50.80956952,49.38093061,51.17027674,69.32888696,73.2745471,71.89324917,75.27115611,82.63688638,86.03494183,95.83796201,87.47477842,109.1977007,144.6260702,133.2396989,172.4175925,189.3132094,206.3842586,206.6852326,218.5539218,278.808255,310.0816685,,,,,,,
Angola,AGO,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2017 PPP)",EG.USE.COMM.GD.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.21996894,87.41806698,93.35591902,127.1897435,127.224569,110.5417046,100.1801666,95.42068991,90.91498094,93.45481716,93.15083666,93.32431452,85.89598633,89.99856222,83.4569566,70.11374209,68.9619147,64.51991568,62.82124369,67.68888507,67.71244968,67.97022033,68.72122273,65.56259402,66.09058801,,,,,,,
Angola,AGO,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.25525192,71.8886392,72.72328252,71.27705632,72.22026891,73.94588834,73.13960045,73.73441595,76.81979363,73.41078383,73.44,72.34,70.42,65.14,61.92,68.38,62.13,58.49,54.88,52.41,52.51,51.06,49.47,47.95,48.23,47.84,49.03,56.25,57.36,54.69,,
Angola,AGO,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
Angola,AGO,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
Angola,AGO,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.20689655,82.65524625,88.70116156,93.68421053,93.71727749,93.75,89.98054475,76.35253054,80.42488619,66.96629213,63.11418685,62.08791209,64.7592068,62.20551378,78.40501792,79.64824121,80.61101028,77.6188996,75.40904716,65.34318902,67.95742338,70.90780393,60.7994842,58.02093476,53.17510549,53.17492831,,,,,,
Angola,AGO,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,,,,,,,,,,,,18.46361186,18.85441527,17.27642276,30.18714402,27.20306513,26.83760684,26.83760684,9.743589744,11.9047619,11.85185185,11.85185185,12.36111111,26.18135377,10.29850746,13.02729529,13.02729529,13.45679012,13.98773006,13.30891331,13.79310345,17.34475375,11.29883844,6.315789474,6.282722513,6.25,10.01945525,23.64746946,19.57511381,33.03370787,36.88581315,37.91208791,35.2407932,37.79448622,21.59498208,20.35175879,19.38898972,22.3811004,24.59095284,34.65681098,32.04257662,29.09219607,39.2005158,41.97906524,46.82489451,46.82507169,,,,,,
Angola,AGO,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
Angola,AGO,Electricity production from natural gas sources (% of total),EG.ELC.NGAS.ZS,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
Angola,AGO,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,,,,,,,,,,,,81.53638814,81.14558473,82.72357724,69.81285598,72.79693487,73.16239316,73.16239316,90.25641026,88.0952381,88.14814815,88.14814815,87.63888889,73.81864623,89.70149254,86.97270471,86.97270471,86.54320988,86.01226994,86.69108669,86.20689655,82.65524625,88.70116156,93.68421053,93.71727749,93.75,89.98054475,76.35253054,80.42488619,66.96629213,63.11418685,62.08791209,64.7592068,62.20551378,78.40501792,79.64824121,80.61101028,77.6188996,75.40904716,65.34318902,67.95742338,70.90780393,60.7994842,58.02093476,53.17510549,53.17492831,,,,,,
Angola,AGO,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
Angola,AGO,Access to electricity (% of population),EG.ELC.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.21274376,20,26.35211754,27.41277695,28.47055054,29.52778625,30.58689499,37.5,38.49000168,33.80218887,34.89563751,34.59999847,37.13132095,38.2780304,32,42,41.81312943,43.01325989,45.29000092,45.64279938,46.89060974,
Angola,AGO,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,0.630975104,0.88370687,2.086485073,1.803662496,1.095005676,3.680383595,3.308793892,1.472066849,1.493856279,1.960573064,-2.981627998,6.266630536,3.466087528,5.236863254,3.837036558,8.52948884,2.398993967,5.382318076,17.12159065,40.16725096,9.62386631,24.00911706,11.40619007,20.08101417,9.329243428,-3.526655479,-0.072001021,-1.368761628,1.896315059,3.136661988,-3.950097761,-2.763035293,-1.171719166,-5.337281076,2.664963835,11.49770191,-0.360184289,-10.72495055,-8.299051356,-5.913333383,-3.480977926,-6.461186268
Angola,AGO,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,828,830.3,798.4,875.8,932,824.3,814.6,805.7,898.9,911.3,805.7,780.3,764,712.6,773.9,775.5,603.1,667.1,509.2,617.9,451.1,450.6,484.6,466,449.1,379.8,381.2,332.4,277.4,320.9,417.5,397.1,268,298.4,401.5,653.1,567.4,701.6,620.4,564.4,585.4,627.2,646.1,491.7,583.4,445.9,464.3,652.7,571.4,629.3,662.4,552,814.4,888.2,982.4,865.4,806.2,941.4,958.8,992.5,1000.3
Angola,AGO,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,,
Angola,AGO,Agricultural irrigated land (% of total agricultural land),AG.LND.IRIG.AG.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Angola,AGO,Forest area (% of land area),AG.LND.FRST.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.57807011,63.4534074,63.32874469,63.20408198,63.07941927,62.95475656,62.83009385,62.70543114,62.58076843,62.45610572,62.33144301,61.88621882,61.44099463,60.99577043,60.55054624,60.10532205,59.66009786,59.21487367,58.76964947,58.32442528,57.87920109,57.4339761,56.9887511,56.54352611,56.09830111,55.65307612,55.20784471,54.76262934,54.31740595,53.87217454,53.42695115,
Angola,AGO,Forest area (sq. km),AG.LND.FRST.K2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,792627.8,791073.63,789519.46,787965.29,786411.12,784856.95,783302.78,781748.61,780194.44,778640.27,777086.1,771535.49,765984.88,760434.27,754883.66,749333.05,743782.44,738231.83,732681.22,727130.61,721580,716029.38,710478.76,704928.14,699377.52,693826.9,688276.2,682725.7,677175.1,671624.4,666073.8,
Angola,AGO,Land area where elevation is below 5 meters (% of total land area),AG.LND.EL5M.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.160554592,,,,,,,,,,0.160554592,,,,,,,,,,,,,,,0.160554592,,,,,,
Angola,AGO,Urban land area where elevation is below 5 meters (% of total land area),AG.LND.EL5M.UR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001892474,,,,,,,,,,0.003022516,,,,,,,,,,,,,,,0.00718679,,,,,,
Angola,AGO,Urban land area where elevation is below 5 meters (sq. km),AG.LND.EL5M.UR.K2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.73146249,,,,,,,,,,37.90208581,,,,,,,,,,,,,,,90.12171291,,,,,,
Angola,AGO,Rural land area where elevation is below 5 meters (% of total land area),AG.LND.EL5M.RU.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.158662117,,,,,,,,,,0.157532076,,,,,,,,,,,,,,,0.153367802,,,,,,
Angola,AGO,Rural land area where elevation is below 5 meters (sq. km),AG.LND.EL5M.RU.K2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1989.609037,,,,,,,,,,1975.438414,,,,,,,,,,,,,,,1923.218787,,,,,,
Angola,AGO,Arable land (% of land area),AG.LND.ARBL.ZS,,2.141653966,2.165717494,2.181759846,2.205823374,2.221865726,2.245929253,2.269992781,2.294056309,2.326141012,2.326141012,2.326141012,2.326141012,2.326141012,2.326141012,2.326141012,2.326141012,2.326141012,2.326141012,2.326141012,2.326141012,2.326141012,2.326141012,2.326141012,2.326141012,2.326141012,2.326141012,2.326141012,2.326141012,2.326141012,2.326141012,2.366246892,2.406352771,2.406352771,2.406352771,2.406352771,2.406352771,2.406352771,2.406352771,2.406352771,2.406352771,2.406352771,2.48656453,2.646988048,2.646988048,2.646988048,2.646988048,2.727199807,2.727199807,3.208470362,3.288682121,3.769952675,3.769952675,3.930376193,3.930376193,3.930376193,3.930376193,3.930376193,3.930376193,3.930376193,3.930376193,
Angola,AGO,Agricultural land (% of land area),AG.LND.AGRI.ZS,,36.23744285,36.26150638,36.27754873,36.30161226,36.31765461,36.34171814,36.36578166,36.38984519,36.42192989,36.42192989,36.42192989,36.42192989,36.42192989,36.42192989,36.42192989,36.42192989,36.42192989,36.42192989,36.42192989,36.42192989,36.42192989,36.42192989,36.42192989,36.42192989,36.42192989,36.42192989,36.42192989,36.42192989,36.42192989,36.42192989,36.5465926,36.67125531,36.79591802,36.92058073,37.04524344,37.16990615,37.29456886,37.41923157,37.54389428,37.66855699,38.11378118,38.55900537,39.00422957,39.44945376,39.89467795,40.33990214,40.78512633,41.23035053,41.67557472,42.12079891,42.5660239,43.0112489,43.45647389,43.90169889,44.34692388,44.79215529,45.23737066,45.68259405,45.68259405,45.68259405,
Angola,AGO,Agricultural land (sq. km),AG.LND.AGRI.K2,,451772.2,452072.2,452272.2,452572.2,452772.2,453072.2,453372.2,453672.2,454072.2,454072.2,454072.2,454072.2,454072.2,454072.2,454072.2,454072.2,454072.2,454072.2,454072.2,454072.2,454072.2,454072.2,454072.2,454072.2,454072.2,454072.2,454072.2,454072.2,454072.2,454072.2,455626.37,457180.54,458734.71,460288.88,461843.05,463397.22,464951.39,466505.56,468059.73,469613.9,475164.51,480715.12,486265.73,491816.34,497366.95,502917.56,508468.17,514018.78,519569.39,525120,530670.62,536221.24,541771.86,547322.48,552873.1,558423.8,563974.3,569524.9,569524.9,569524.9,
Albania,ALB,Urban population (% of total population),SP.URB.TOTL.IN.ZS,30.705,30.943,31.015,31.086,31.158,31.23,31.302,31.374,31.446,31.548,31.74,31.933,32.127,32.321,32.516,32.712,32.908,33.105,33.302,33.5,33.762,34.024,34.287,34.552,34.817,35.083,35.35,35.619,35.888,36.158,36.428,36.7,37.249,37.799,38.354,38.911,39.473,40.035,40.601,41.169,41.741,42.435,43.501,44.573,45.651,46.731,47.815,48.902,49.991,51.076,52.163,53.247,54.33,55.387,56.423,57.434,58.421,59.383,60.319,61.229,62.112,62.969
Albania,ALB,Urban population,SP.URB.TOTL,493982,513592,530766,547928,565248,582374,599300,616687,635924,656733,677801,698647,720649,742333,764166,786668,809052,832109,854618,876974,902120,927513,954645,982645,1011235,1040127,1068501,1098349,1127722,1167160,1197222,1198912,1209490,1219882,1230218,1240399,1250518,1260414,1270214,1279853,1289391,1298584,1327220,1354848,1381828,1407298,1430886,1452398,1473392,1495260,1519519,1546929,1575788,1603505,1630119,1654503,1680247,1706345,1728969,1747593,1762645,1770478
Albania,ALB,Urban population growth (annual %),SP.URB.GROW,,3.893009665,3.289207022,3.182264531,3.112068144,2.984828013,2.864945444,2.859929437,3.071745751,3.219848385,3.157619134,3.029187299,3.100658737,2.964573466,2.89871135,2.902126121,2.805688761,2.810024998,2.669114362,2.582275994,2.82702035,2.775926165,2.883273307,2.890837193,2.867971958,2.817046493,2.691391059,2.755141155,2.639152558,3.437377879,2.543042545,0.141060582,0.87843043,0.85553496,0.84372567,0.82417126,0.812476342,0.788237295,0.774515179,0.755983737,0.742478629,0.710442618,2.181208904,2.060274182,1.971798937,1.826429357,1.662227897,1.49221507,1.435124211,1.473287913,1.609373264,1.787783785,1.848378936,1.74363937,1.646115996,1.484764333,1.54401448,1.541284964,1.317162104,1.071413549,0.857610923,0.44340448
Albania,ALB,"Population, total",SP.POP.TOTL,1608800,1659800,1711319,1762621,1814135,1864791,1914573,1965598,2022272,2081695,2135479,2187853,2243126,2296752,2350124,2404831,2458526,2513546,2566266,2617832,2671997,2726056,2784278,2843960,2904429,2964762,3022635,3083605,3142336,3227943,3286542,3266790,3247039,3227287,3207536,3187784,3168033,3148281,3128530,3108778,3089027,3060173,3051010,3039616,3026939,3011487,2992547,2970017,2947314,2927519,2913021,2905195,2900401,2895092,2889104,2880703,2876101,2873457,2866376,2854191,2837849,2811666
Albania,ALB,Population growth (annual %),SP.POP.GROW,,3.120855371,3.056730503,2.953748762,2.880686426,2.754021238,2.63456388,2.630190345,2.84251071,2.896083388,2.550851178,2.422972017,2.494973107,2.362552224,2.297214176,2.30115381,2.208235255,2.213252179,2.075741895,1.98945702,2.047963861,2.002974306,2.113271783,2.120885334,2.103936618,2.055994609,1.933220811,1.997039956,1.886710529,2.687861989,1.799085593,-0.602809679,-0.606434726,-0.610165793,-0.613880507,-0.617703658,-0.621511399,-0.625430097,-0.629334393,-0.633352274,-0.637356834,-0.938470428,-0.299876697,-0.374149169,-0.417931378,-0.511790116,-0.630911245,-0.755718755,-0.767342959,-0.673894046,-0.496461963,-0.269017332,-0.16515104,-0.183211385,-0.207047,-0.291205787,-0.159880412,-0.091972294,-0.246732042,-0.426007367,-0.574206959,-0.926918062
Albania,ALB,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,1.1,,,0.6,,,0.2,,,,0.6,,1,0.1,0.1,0.4,0,0,,
Albania,ALB,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.1,,,17,,,,,6.6,,,,6.3,,,,,,,,1.5,,,,
Albania,ALB,"Community health workers (per 1,000 people)",SH.MED.CMHW.P3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Albania,ALB,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,,,,,,,,,,,,,,,,,,,96.4,88.7,81.3,74.8,69,63.7,58.9,54.8,51.1,47.9,45.2,42.8,40.8,39.1,37.6,36.3,35,33.8,32.5,31.2,29.9,28.5,27.2,25.8,24.4,22.9,21.5,20,18.5,17.1,15.8,14.5,13.3,12.2,11.2,10.5,9.9,9.6,9.4,9.3,9.3,9.4,9.4,9.5
Albania,ALB,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.58609009,,,,96.58268738,96.39394379,,94.44817352,93.43779755,,,96.19241333,92.39359283,91.05149078,88.83624268,92.98265839,98.67212677,89.53917694,100.9847183,98.86158752,99.88155365,101.9837036,101.5378571,103.3227463,100.7324066,98.15583038
Albania,ALB,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,,,,,,,,,,,,,,,,,0.922879994,,0.924769998,0.929279983,0.919539988,0.915809989,0.927450001,0.953499973,0.945689976,0.935949981,0.936429977,0.940090001,0.954760015,0.954240024,0.946529984,0.949710011,1.012799978,1.043849945,1.005259991,0.981710017,0.986419976,0.969780028,,0.968180001,0.976209998,0.987320006,,,0.980199993,0.97803998,0.985040009,0.996869981,0.999790013,1.017809987,1.005689979,1.000290036,0.990100026,0.981589973,0.976679981,0.982420027,0.993550003,1.004320025,1.01730001,1.018630028,1.023990035,1.025709987
Albania,ALB,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.41086377,31.54344388,28.78565044,25.91874552,24.51541204,22.7161642,22.02511409,21.97825708,20.53748631,18.84530872,17.70835362,17.15361957,16.83705384,16.7943836,17.9558664,18.2267896,18.76680189,19.56515781,19.99018136,19.78021442,19.84999447,19.02214885,18.42947925,18.38934744,19.2644408,17.66405926
Albania,ALB,CPIA public sector management and institutions cluster average (1=low to 6=high),IQ.CPA.PUBS.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.3,3.3,,,,,,,,,,,,,,,
Albania,ALB,Ease of doing business rank (1=most business-friendly regulations),IC.BUS.EASE.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82,,
Albania,ALB,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.14774946,13.52568255,13.52568255,14.17392896,14.17392896,14.17519749
